158,186,5
695,87,4
426,171,1
252,201,1
302,186,3
929,201,1
353,160,0
7,185,5
39,127,5
323,126,1
199,203,0
412,44,5
770,60,5
901,50,4
310,42,1
848,19,3
113,122,0
778,95,2
539,27,0
710,254,0
227,253,5
603,38,3
718,86,0
871,222,2
129,135,4
672,155,2
722,5,4
881,7,4
234,145,2
391,17,5
294,121,5
620,133,4
766,24,4
521,6,3
579,95,2
700,127,3
725,189,1
874,70,5
876,205,0
745,8,3
953,214,1
405,244,1
812,251,1
118,116,5
101,209,5
5,138,2
284,235,4
107,66,4
459,228,1
54,198,2
659,114,4
676,231,2
314,4,3
43,76,5
800,169,1
536,67,1
9,118,3
710,67,4
417,145,4
703,246,0
425,48,2
101,256,1
937,37,2
37,161,2
340,227,0
223,216,3
749,86,4
343,241,1
696,170,0
751,203,0
509,203,3
14,117,3
15,185,4
316,201,2
447,190,0
573,92,1
906,177,5
508,216,3
426,10,2
586,196,0
382,134,5
101,92,2
179,256,2
715,157,3
480,132,1
454,146,3
397,197,3
28,228,0
917,82,2
950,196,3
503,257,2
413,123,1
857,81,2
86,103,2
702,184,3
87,246,5
414,238,2
359,65,0
470,134,3
457,37,2
32,53,3
760,71,0
614,213,1
966,161,0
450,146,4
290,80,2
318,155,2
768,243,3
148,189,3
791,113,4
873,10,0
967,246,5
175,124,3
652,66,4
377,162,2
644,240,3
889,232,5
969,241,1
586,153,5
982,88,5
902,17,0
361,110,3
335,12,2
261,30,2
715,81,3
101,238,0
530,226,3
560,125,2
989,248,4
27,41,5
797,74,0
208,65,2
815,87,4
176,202,0
602,40,2
343,139,4
541,39,1
126,92,0
552,195,1
18,38,4
889,121,1
935,192,3
860,22,1
55,249,0
687,174,2
973,93,4
397,149,5
352,66,0
690,200,5
408,128,2
867,208,2
614,213,5
144,236,0
231,182,0
747,175,1
540,25,4
409,116,5
975,59,4
219,252,0
579,195,3
114,233,0
630,246,1
150,242,1
616,67,3
440,244,0
615,181,1
103,132,0
31,35,2
471,2,1
348,29,1
136,156,1
745,69,2
589,6,1
108,134,2
596,11,3
104,253,1
666,232,5
634,22,3
84,170,3
94,164,0
704,2,1
174,164,0
277,120,1
588,144,3
279,226,4
347,70,4
703,78,5
563,116,0
610,169,0
217,221,3
991,244,0
62,171,0
325,105,4
885,252,2
533,195,1
444,232,3
739,213,5
633,125,2
54,157,5
61,206,4
489,39,2
87,126,3
954,168,4
432,162,3
799,163,5
497,118,0
458,54,4
838,12,0
14,8,4
809,236,0
235,221,2
527,162,2
161,180,2
991,187,0
208,43,1
137,41,0
766,250,3
74,37,4
413,171,0
958,72,1
376,111,3
543,82,0
364,85,5
198,223,0
366,133,1
576,47,1
761,217,1
544,51,5
374,84,3
307,23,3
374,217,1
86,62,1
332,203,1
280,186,3
40,141,0
811,137,1
815,17,3
364,153,4
53,72,1
375,206,0
432,146,5
431,220,1
916,38,3
263,70,4
374,130,0
232,65,2
927,121,4
122,177,1
168,148,3
398,242,3
381,107,0
572,229,3
260,71,2
716,36,2
315,233,5
990,77,4
601,143,2
997,55,1
967,197,2
235,226,1
135,5,5
198,26,0
127,36,1
699,7,5
393,194,2
649,71,3
4,244,1
136,65,4
73,204,5
170,92,5
307,110,0
695,8,4
410,104,3
20,35,1
27,110,5
804,61,4
781,124,4
41,100,4
789,236,1
540,241,3
118,17,4
486,224,4
663,19,0
491,121,1
93,103,4
221,215,1
176,172,4
490,126,2
346,138,5
33,124,0
242,248,1
640,242,2
868,94,2
913,180,2
86,221,3
145,18,5
618,28,2
626,241,2
717,85,5
128,28,0
375,244,0
116,25,1
573,204,4
732,168,3
700,170,3
157,27,5
696,4,0
306,247,4
825,123,2
634,90,3
248,12,2
521,219,1
459,185,4
884,41,1
85,227,0
540,56,4
433,116,5
443,35,1
117,190,5
811,32,5
799,200,4
495,187,3
269,19,0
245,224,0
502,65,2
506,176,1
60,238,1
118,136,5
88,93,3
865,99,3
172,249,0
744,46,4
778,156,1
376,49,0
117,173,3
592,2,0
471,61,1
344,115,0
725,72,3
881,64,3
887,111,0
725,14,1
867,17,1
304,123,2
796,19,5
791,26,4
729,88,0
277,59,4
443,125,5
986,108,2
680,78,1
532,87,5
457,83,1
141,104,5
222,197,5
341,213,0
616,28,1
842,75,3
620,52,2
728,81,4
878,178,1
11,179,2
591,124,4
873,222,1
469,7,4
900,28,2
4,135,4
806,254,1
516,34,5
604,67,3
350,22,2
314,48,2
709,121,1
869,72,3
699,95,5
961,143,5
72,108,2
506,157,5
823,231,3
306,128,0
753,4,5
9,8,1
641,253,2
812,169,1
142,108,0
157,152,2
685,55,3
736,65,1
110,107,0
881,51,0
52,162,5
945,141,5
269,116,5
536,52,1
37,18,3
703,49,3
658,22,5
673,229,1
889,146,4
634,212,0
440,121,4
995,224,1
277,244,0
50,100,4
199,6,3
385,252,4
272,82,2
313,214,3
679,124,4
674,201,3
512,52,1
26,16,2
826,229,4
737,25,3
771,65,4
11,141,1
710,161,1
551,16,2
694,132,0
33,136,1
600,225,2
985,208,2
646,44,3
511,164,2
199,35,5
175,244,3
730,73,4
335,144,3
843,210,5
719,254,1
976,111,1
374,67,2
135,39,5
842,118,5
578,86,5
551,238,4
473,209,0
979,69,3
297,88,1
161,89,4
25,248,1
949,186,3
68,130,5
813,160,4
515,249,4
537,35,5
953,38,3
141,20,0
402,30,5
508,184,0
584,156,3
361,200,3
310,114,4
989,196,0
480,16,3
309,224,1
46,7,3
403,139,2
436,8,3
334,90,4
416,170,3
197,219,0
823,35,3
918,42,5
634,156,0
396,145,2
256,122,4
196,207,1
303,190,4
34,206,0
427,23,0
811,39,5
468,43,3
624,99,3
975,186,1
534,106,1
180,248,1
460,159,3
298,44,5
741,104,2
701,187,1
674,217,4
743,10,2
415,48,3
437,129,2
561,171,4
266,17,1
73,160,1
979,3,3
184,50,0
54,95,0
597,149,4
136,43,4
500,45,0
683,132,3
320,27,2
82,192,4
448,204,4
948,120,3
130,65,4
766,39,4
315,176,1
595,20,3
121,183,2
872,234,5
625,166,4
183,49,2
89,10,5
931,12,0
436,108,1
517,221,5
32,206,0
260,211,2
378,120,2
737,225,5
680,175,5
270,75,3
537,98,3
802,168,4
520,214,3
103,37,0
860,81,5
453,172,4
859,40,5
943,189,5
344,96,1
157,63,5
490,137,5
946,251,3
851,117,5
331,131,5
511,150,4
545,139,1
767,85,2
674,219,4
616,75,1
109,182,3
425,11,3
716,147,4
390,58,4
346,158,0
517,65,1
803,89,1
931,221,0
190,62,4
384,107,1
111,201,3
158,53,3
301,171,1
319,65,1
112,37,4
230,137,2
118,137,1
25,120,5
711,91,1
17,125,4
559,98,5
450,14,0
124,28,1
47,14,5
884,147,4
323,32,2
594,248,3
457,256,1
68,35,0
698,31,3
114,194,3
608,56,0
861,54,4
883,151,5
811,110,2
154,185,0
231,106,0
529,197,3
816,125,0
994,95,4
924,209,2
548,54,4
894,91,2
320,112,3
25,110,1
925,98,5
681,104,4
112,212,2
430,66,2
167,136,0
267,227,1
828,213,0
146,199,1
728,190,4
780,149,2
591,25,5
755,157,1
777,146,1
424,247,2
445,165,5
633,51,5
267,237,1
426,244,1
206,107,0
103,98,3
557,59,0
253,131,3
704,188,2
254,176,3
184,102,4
755,56,0
948,114,1
604,204,4
895,37,4
558,112,4
564,158,3
443,61,0
654,83,4
930,123,2
7,223,3
611,112,2
711,221,1
872,155,5
611,123,1
608,181,2
572,101,3
551,170,0
5,251,1
523,52,0
443,169,2
117,168,4
761,33,4
672,43,0
592,5,0
817,147,2
183,229,2
742,3,2
55,220,2
280,8,5
180,55,2
535,125,0
730,227,5
231,89,0
48,254,4
355,31,4
68,147,2
489,197,5
840,214,4
239,155,1
135,55,4
897,98,0
41,156,5
493,186,5
171,180,4
845,144,0
895,7,0
186,40,0
185,52,2
389,52,2
721,33,2
313,66,2
355,169,5
918,218,4
776,131,3
205,81,0
666,144,4
957,29,5
23,31,0
165,141,4
785,211,2
805,81,0
762,93,2
227,194,3
353,34,2
668,70,3
553,63,0
99,156,3
974,95,4
16,36,4
672,49,0
996,133,1
62,28,2
135,250,1
564,170,1
800,162,0
582,71,2
310,242,0
833,165,2
877,247,4
415,72,0
659,191,0
792,156,0
764,254,0
345,158,1
188,44,0
659,242,2
775,252,1
696,228,5
163,157,2
47,91,5
394,226,5
648,222,4
204,22,3
409,81,1
593,254,4
763,91,4
161,204,4
139,185,0
88,204,5
953,227,2
433,96,0
790,228,3
554,206,3
460,42,4
861,62,1
564,21,5
851,62,4
950,82,0
146,27,5
145,50,0
367,244,1
331,36,3
202,154,2
476,49,0
737,251,3
347,95,0
628,29,1
60,185,3
276,50,0
954,247,0
798,54,4
49,232,2
797,79,1
171,96,5
332,36,3
591,205,5
313,196,3
81,238,5
134,11,1
446,94,5
622,195,2
550,231,2
213,134,4
415,257,5
972,38,1
828,155,2
975,70,2
278,42,5
891,165,4
782,204,2
372,173,3
630,110,2
976,91,5
77,186,5
543,99,1
637,15,5
26,251,2
119,172,5
613,254,2
114,69,1
854,221,2
836,142,4
622,159,5
567,139,1
942,32,0
844,193,2
61,40,4
590,139,5
229,149,2
529,172,3
665,128,0
99,189,5
327,85,2
43,142,1
943,239,3
27,210,0
225,153,3
866,239,5
953,86,0
394,27,5
956,70,4
973,165,4
830,160,3
652,200,0
824,211,1
67,53,4
442,232,3
837,177,4
399,173,2
126,229,2
965,70,0
318,154,5
481,197,2
201,152,3
269,63,1
289,231,2
759,223,3
201,5,3
953,18,1
219,143,2
53,18,4
637,93,5
718,84,3
364,24,4
581,55,2
460,83,3
344,163,4
701,68,1
650,91,2
132,212,0
144,243,3
969,225,3
645,228,3
794,210,5
12,149,4
41,58,4
855,121,2
946,251,2
530,128,3
442,9,1
852,123,0
664,130,1
326,124,3
407,107,4
110,150,2
545,234,4
741,62,4
863,195,0
55,205,0
53,211,5
996,228,5
504,32,3
589,183,2
695,150,2
38,108,3
204,179,4
813,140,0
119,137,2
635,245,5
539,181,3
110,114,3
492,120,0
391,227,1
245,15,5
197,120,5
760,225,0
667,117,2
321,178,3
15,24,4
977,115,3
121,87,5
470,104,5
367,147,0
920,161,1
492,211,5
165,85,0
603,14,5
30,200,5
829,198,4
908,165,0
905,75,4
807,31,0
126,185,3
308,102,1
57,52,2
285,37,3
346,69,5
809,101,3
446,144,3
849,228,4
182,240,1
499,145,1
526,102,1
993,65,2
407,43,2
646,108,5
373,36,5
980,6,0
180,251,3
432,185,2
666,111,0
294,238,5
829,50,5
69,52,5
961,121,2
222,20,0
584,64,4
270,53,4
589,125,2
114,155,4
497,238,2
269,238,4
553,170,3
319,187,3
975,101,4
424,45,4
731,65,0
28,192,4
415,238,3
931,100,4
131,33,0
1,228,4
386,249,5
664,222,4
169,17,3
210,74,3
419,57,0
973,17,5
986,222,5
3,240,2
598,126,1
326,17,4
407,134,1
840,225,3
249,12,5
492,14,2
149,54,5
719,175,1
280,94,2
584,113,2
924,156,1
866,42,3
297,172,0
488,238,5
155,73,5
233,52,0
241,193,1
531,154,3
760,44,0
328,183,1
123,236,4
298,89,5
360,134,5
643,19,3
67,29,2
495,246,0
303,17,5
245,228,0
845,114,1
340,181,0
693,148,1
529,147,3
672,227,3
783,217,1
299,16,5
564,138,3
881,201,3
269,7,0
679,89,1
757,63,2
571,40,5
176,147,2
732,203,2
149,54,0
834,76,1
472,116,1
228,27,1
893,115,3
123,24,4
367,104,4
770,32,0
82,54,2
309,243,3
991,108,4
979,112,5
896,24,5
482,228,2
69,153,3
407,133,1
890,27,5
994,243,1
867,232,1
652,240,5
754,75,2
162,68,4
808,121,0
536,236,1
489,148,4
309,81,1
104,23,5
834,118,1
656,41,2
434,138,2
767,95,4
406,187,0
930,36,4
671,140,4
236,215,4
668,129,5
283,80,0
318,252,2
651,130,2
855,142,0
17,45,2
952,78,4
424,240,2
353,164,2
92,100,2
503,106,0
507,256,3
191,58,1
560,234,1
666,161,3
211,19,1
872,146,1
903,181,1
679,137,3
717,202,0
925,80,2
476,42,1
220,25,5
734,248,5
821,161,3
921,165,1
506,160,1
4,222,3
131,33,2
597,119,2
903,90,1
565,145,1
291,122,4
479,34,4
833,115,3
300,208,1
131,187,3
977,10,2
999,21,1
862,225,0
921,202,0
264,143,4
235,254,5
531,26,2
983,126,4
198,27,4
778,243,4
819,91,5
589,188,4
328,233,4
967,230,0
19,189,0
921,124,0
582,139,0
406,128,2
774,8,3
72,195,1
656,45,4
440,215,5
541,218,3
86,206,3
516,9,2
407,64,1
478,54,3
954,161,3
265,92,0
875,249,0
905,86,0
590,116,2
913,98,5
593,179,0
781,180,5
22,67,5
733,112,4
869,232,2
857,69,2
282,144,0
200,189,5
503,84,4
441,136,0
856,19,2
686,205,4
329,208,5
890,215,0
97,38,4
278,249,1
422,25,2
329,17,4
420,197,1
306,96,5
959,194,4
136,78,5
404,95,0
617,6,5
860,226,4
931,110,0
732,90,1
188,43,5
594,22,3
207,28,5
212,243,5
768,61,5
900,188,0
228,43,4
439,47,1
215,185,5
474,141,0
679,227,1
996,245,0
253,51,5
608,150,3
994,140,4
846,123,5
132,104,1
42,108,0
158,16,3
986,182,1
153,173,2
111,51,1
607,198,1
351,56,1
815,129,5
276,222,2
290,124,1
269,211,5
270,84,1
617,168,1
634,166,5
408,195,2
68,41,4
407,54,5
21,79,2
146,110,0
865,70,5
996,147,1
52,100,5
832,16,4
468,117,4
995,232,2
472,8,3
299,65,0
174,227,1
515,119,4
683,144,3
321,134,3
586,61,2
842,233,5
584,243,5
620,154,1
434,143,3
702,249,0
664,17,5
736,42,4
379,146,0
80,113,0
902,27,0
140,212,1
626,212,2
157,21,2
14,148,0
967,226,5
828,162,0
552,193,1
601,154,5
587,249,0
492,5,4
44,217,5
956,108,2
934,178,5
343,116,5
694,248,0
535,228,3
512,120,1
984,103,0
845,116,4
454,155,2
915,97,2
691,169,5
377,72,4
388,227,1
610,239,1
632,78,0
397,172,2
399,242,4
921,126,2
780,211,2
868,59,4
238,160,2
275,247,5
772,213,5
954,124,4
446,22,1
658,197,0
16,230,0
656,53,1
817,4,5
6,5,2
235,127,0
573,2,4
682,235,4
536,65,3
516,33,2
930,44,4
493,206,0
20,121,0
745,85,4
700,232,4
277,215,1
655,73,1
74,188,5
779,98,2
858,44,4
918,69,2
580,76,0
675,64,2
909,151,1
910,176,2
890,246,5
235,103,0
732,240,0
612,228,0
544,153,4
76,36,2
169,21,3
238,214,1
381,17,1
105,174,3
48,160,3
54,45,1
304,127,5
985,177,5
676,251,3
75,86,5
904,103,5
951,216,4
484,199,1
752,195,1
488,248,0
453,130,5
796,108,1
512,131,5
665,13,5
69,15,0
516,107,3
787,6,4
917,45,2
752,77,3
740,79,3
384,74,2
229,201,0
928,19,3
730,5,0
526,144,2
775,240,2
836,116,5
73,142,5
625,146,3
900,185,4
364,107,5
725,138,0
154,170,3
835,173,3
616,111,0
575,112,1
77,155,0
349,72,2
983,88,4
372,10,2
981,187,5
280,97,5
315,4,3
207,196,2
1,50,0
231,211,5
171,223,1
706,110,5
672,163,0
218,210,1
440,205,5
44,25,5
812,214,4
745,169,2
447,135,3
885,193,5
891,172,1
474,251,3
368,117,2
656,74,5
801,171,1
42,139,2
891,107,2
87,33,0
333,16,3
902,17,3
126,76,5
12,117,3
122,113,5
566,181,4
360,57,1
704,134,3
736,56,3
99,19,3
229,221,1
442,96,1
136,60,4
408,159,1
113,101,0
268,101,1
638,145,2
284,197,2
819,193,3
718,164,4
214,180,5
754,19,1
885,131,4
889,252,5
47,256,5
265,37,4
326,194,5
422,40,1
771,22,4
634,244,2
521,12,0
562,239,1
977,198,2
761,145,5
499,201,5
657,155,3
544,205,1
877,57,4
681,255,2
780,44,2
997,24,0
217,218,1
538,195,3
172,223,3
230,224,0
213,177,0
50,206,1
719,154,5
949,228,5
318,224,2
226,139,0
920,232,0
535,55,3
938,105,4
705,210,4
109,104,1
859,156,3
849,98,0
91,135,0
58,219,3
643,64,2
968,83,1
43,162,0
486,123,3
762,117,5
825,248,3
774,9,1
521,166,3
581,162,3
987,73,1
152,217,5
174,128,2
159,97,1
56,216,0
896,134,4
621,38,2
365,106,1
889,190,1
36,229,1
654,176,2
802,77,5
337,92,3
667,15,0
33,90,1
6,224,5
339,194,3
820,202,3
322,3,3
219,55,0
763,115,2
755,221,2
373,237,3
547,199,3
291,12,0
273,256,5
772,231,1
319,153,1
690,237,3
233,156,5
767,118,1
276,107,0
44,28,4
26,193,4
354,253,5
127,50,3
279,231,2
641,137,2
209,49,5
427,132,3
263,4,2
852,90,5
851,6,3
637,199,1
418,111,1
427,97,1
508,22,1
272,36,4
515,203,4
593,162,2
80,86,0
353,38,0
431,94,4
591,37,2
693,17,1
945,162,0
582,24,4
550,169,0
538,206,1
731,59,3
46,247,3
682,103,0
80,132,0
106,224,5
323,165,0
386,71,4
943,223,1
478,186,2
785,85,4
566,18,0
279,217,0
242,49,1
151,156,3
139,254,4
297,95,1
800,37,2
44,94,5
633,37,1
826,230,0
547,35,0
898,105,3
369,256,1
485,153,1
840,27,5
220,141,1
837,8,2
422,100,2
408,153,1
633,46,2
695,124,5
799,166,3
203,38,3
730,26,3
865,81,0
293,92,4
801,180,2
358,245,0
197,83,5
65,249,2
993,250,4
864,174,1
404,36,2
572,50,0
17,10,4
78,88,4
394,181,3
396,99,4
92,209,5
223,89,0
348,94,3
387,220,3
619,171,4
203,200,2
163,138,5
607,12,2
62,32,3
109,123,1
161,170,3
670,47,3
635,73,2
76,35,3
529,11,0
592,61,2
589,248,0
371,239,1
277,28,5
279,210,4
298,24,1
661,67,1
567,103,2
314,12,5
329,209,3
606,106,4
938,99,0
455,127,1
817,33,1
748,187,1
299,245,1
748,222,1
424,164,1
767,176,2
243,18,4
314,211,5
335,179,4
487,34,1
764,59,3
527,243,0
327,95,5
272,106,4
531,125,3
198,62,2
940,230,1
336,42,3
795,180,3
726,130,1
767,65,2
282,120,2
863,130,0
759,188,0
621,174,2
734,221,1
439,21,1
915,96,3
193,33,5
108,46,5
790,148,5
127,5,3
690,35,2
252,58,1
306,4,5
153,191,2
40,37,3
161,214,1
960,143,0
748,110,5
671,162,1
590,254,0
173,97,5
952,173,2
927,197,0
417,198,2
834,67,5
431,44,3
203,224,1
902,100,4
701,104,2
836,140,0
533,12,4
268,67,5
345,113,1
798,62,2
163,137,5
245,206,3
357,33,3
638,2,3
583,153,1
684,117,3
901,105,4
810,70,1
909,181,1
766,6,1
236,243,2
572,50,5
836,77,2
560,174,4
368,185,1
803,107,4
513,2,4
290,79,5
650,227,1
942,30,5
653,86,1
734,55,0
124,231,2
921,184,0
954,84,2
961,150,1
608,132,4
412,198,1
600,227,4
895,59,4
489,221,4
307,181,4
54,138,0
791,48,3
366,228,1
231,195,3
219,80,4
144,173,4
78,167,1
737,193,4
39,7,2
394,192,5
487,147,3
142,213,4
438,161,3
580,89,0
213,207,1
558,168,5
620,152,1
402,25,5
988,153,1
899,12,3
613,91,0
608,18,5
29,188,4
470,232,4
880,110,0
831,77,2
881,179,3
633,5,2
316,63,3
743,80,2
995,250,1
179,54,2
502,193,4
503,35,5
122,240,5
991,180,1
596,239,5
602,156,3
542,244,1
427,196,1
258,50,2
17,68,4
672,27,1
970,25,4
51,208,5
39,142,2
453,134,0
42,240,5
343,167,2
712,211,4
733,10,5
712,211,3
362,172,3
900,77,3
609,122,2
671,195,2
35,181,2
674,242,1
701,118,0
977,26,4
296,92,4
860,40,4
999,254,3
625,250,3
259,185,1
612,203,1
471,85,4
608,154,4
651,210,3
577,134,2
564,85,3
577,189,0
672,251,2
786,146,5
842,125,1
987,155,4
126,53,2
480,199,5
234,22,3
738,223,5
278,176,3
824,209,3
828,220,2
557,136,0
102,225,5
126,234,1
591,148,4
218,44,0
508,250,4
381,144,5
73,176,1
255,114,1
965,210,4
493,105,1
986,169,0
960,242,2
834,243,1
89,214,0
329,256,1
597,113,0
292,256,1
654,113,1
308,153,0
570,156,5
977,181,0
37,16,1
945,225,3
173,144,4
186,92,2
590,218,3
308,238,3
343,201,5
733,34,0
699,136,3
824,106,2
119,163,3
106,247,3
94,246,1
907,9,2
598,245,4
399,227,5
709,164,2
765,154,3
134,170,2
154,193,4
326,249,1
621,10,1
12,118,1
282,155,3
106,169,4
931,156,4
637,188,4
5,125,4
11,222,3
255,222,0
857,34,1
441,189,5
730,89,3
459,120,4
499,198,2
376,104,5
657,226,5
861,238,2
278,210,5
437,14,5
867,21,0
536,24,2
5,115,2
600,97,2
316,11,0
365,136,3
543,170,0
941,191,2
899,252,4
636,47,0
958,189,0
535,37,5
64,25,3
265,162,0
692,124,3
867,170,2
435,2,0
339,16,0
963,36,1
549,53,0
757,105,1
815,197,5
198,97,5
760,12,5
349,191,5
980,176,4
348,232,4
595,175,1
410,171,2
153,158,1
89,83,1
369,12,5
352,135,1
586,120,2
842,11,2
654,230,0
543,183,2
840,221,0
549,58,5
590,48,1
143,179,1
855,27,2
307,56,3
238,224,1
552,48,2
127,204,2
715,124,2
513,143,5
15,174,3
476,176,5
218,235,1
819,173,3
172,15,0
565,222,4
140,118,1
241,3,3
325,90,3
438,21,4
813,109,2
499,163,0
765,174,5
796,54,0
763,83,4
179,119,3
868,82,1
341,94,1
191,177,3
846,152,1
758,201,3
441,190,4
909,112,4
564,167,4
535,57,2
683,184,0
613,170,2
104,109,5
19,105,5
647,137,3
605,226,5
680,69,1
984,37,2
151,49,2
542,192,0
13,150,5
670,253,5
944,159,5
529,133,0
224,212,4
515,141,1
706,210,4
863,47,1
145,179,2
905,11,1
946,45,0
264,228,0
482,3,2
132,149,4
135,130,1
779,99,4
338,80,5
69,37,0
194,242,1
446,35,4
990,182,4
28,185,1
656,26,1
749,96,2
6,143,1
441,226,1
879,215,3
55,239,3
731,229,2
318,97,5
116,121,2
630,80,1
564,133,3
638,234,0
370,253,1
974,199,1
253,128,1
638,133,0
931,234,2
223,7,0
892,130,3
483,214,4
328,234,1
65,251,3
515,114,3
254,100,5
651,42,0
80,128,5
87,235,0
999,156,5
322,82,2
314,104,3
885,138,0
251,80,5
278,164,5
737,223,4
792,3,0
542,42,2
412,69,2
112,58,1
513,28,1
721,13,2
624,167,1
633,42,0
989,55,0
762,33,2
623,165,5
753,78,5
997,151,5
809,13,2
471,158,1
932,117,4
90,229,3
32,131,2
984,252,0
431,114,4
859,41,5
231,184,4
637,209,4
930,38,4
159,94,0
46,63,5
148,85,0
279,80,1
28,40,3
429,2,0
893,80,4
510,256,1
283,82,0
280,152,4
764,257,5
329,4,2
159,38,4
712,124,2
300,201,3
53,66,0
144,40,3
529,211,0
240,194,0
256,155,4
861,69,1
714,27,4
461,173,1
278,90,0
605,113,1
797,110,1
240,176,3
925,209,5
896,94,1
580,186,5
170,119,2
645,67,3
964,230,0
858,220,3
982,121,1
470,143,0
742,131,1
33,7,2
627,102,1
925,211,1
487,41,4
85,54,0
955,144,1
788,182,3
510,44,3
928,135,3
837,57,5
428,92,3
340,151,0
742,50,5
403,198,1
182,91,1
44,150,2
622,149,0
274,117,5
797,26,1
668,68,3
585,127,3
82,90,3
50,244,4
647,168,4
366,87,2
600,184,5
9,146,4
906,253,4
736,118,0
727,236,5
97,119,3
892,126,2
947,217,1
948,83,3
352,3,1
734,7,5
883,93,2
376,181,1
509,250,5
128,135,0
712,136,0
664,58,5
416,67,5
281,70,1
257,140,3
453,92,4
721,160,1
731,34,3
765,38,1
888,166,2
104,60,4
279,96,4
964,237,0
195,139,0
734,84,0
963,241,1
78,77,2
668,26,4
615,81,0
285,105,2
797,207,4
645,226,4
532,158,5
869,205,1
611,55,5
663,91,2
962,142,0
469,32,3
831,177,1
173,209,4
981,196,3
12,51,1
25,92,0
696,29,2
879,146,0
22,4,2
271,174,3
22,33,4
635,218,5
12,136,3
764,222,2
500,39,0
291,115,2
571,191,1
188,127,4
88,178,5
247,123,5
801,240,2
989,74,1
61,119,4
828,65,5
283,47,5
57,222,2
270,211,3
19,92,1
497,111,1
789,191,1
306,202,2
809,117,1
803,56,1
471,221,4
765,212,2
782,21,0
484,210,5
831,194,1
216,229,3
321,124,5
51,100,0
449,14,5
847,93,0
76,129,0
841,46,2
478,192,2
414,218,2
717,107,3
368,224,0
275,242,4
45,249,0
531,140,3
553,236,5
958,158,4
805,187,2
892,183,5
567,75,0
779,43,0
460,205,2
761,205,4
985,189,4
427,230,1
374,90,3
346,55,1
239,191,5
444,91,0
395,95,0
372,6,4
177,93,0
267,224,5
674,115,3
55,245,3
601,83,0
443,124,5
965,13,1
530,100,0
779,172,4
883,225,2
947,228,5
63,138,0
577,47,1
24,211,1
974,243,5
864,153,3
718,129,1
725,73,0
39,24,1
446,246,3
477,150,5
663,167,0
727,96,3
56,225,0
325,11,4
294,217,1
755,53,5
745,165,0
94,216,3
385,232,1
20,232,2
56,234,1
61,12,3
297,98,0
102,168,5
332,242,0
8,234,2
375,100,4
460,250,5
352,15,1
616,232,5
238,82,4
846,220,5
943,134,1
652,242,2
344,224,0
656,76,4
140,18,0
585,232,0
584,10,3
648,112,5
463,37,4
684,165,0
604,5,3
738,150,2
562,22,0
723,53,2
519,89,1
826,48,3
568,237,4
366,206,5
547,216,5
170,6,3
922,197,5
583,10,0
271,216,5
69,164,4
594,70,3
992,89,2
807,160,2
360,153,5
615,207,0
176,242,5
959,251,0
387,161,5
259,105,1
892,182,3
582,149,4
485,207,2
935,122,2
875,230,0
738,45,0
168,150,0
340,55,5
366,240,0
756,36,0
721,231,0
437,78,3
300,224,3
752,18,1
678,94,0
233,217,2
779,190,5
440,175,1
32,109,0
96,143,0
635,200,0
741,4,5
636,229,5
869,17,4
133,112,0
735,108,2
744,62,5
708,140,4
892,156,5
199,153,3
888,197,2
770,202,1
11,125,5
881,171,4
65,133,4
33,17,1
1,200,3
521,141,3
498,87,0
336,27,1
468,16,2
329,211,2
670,111,0
942,48,3
313,2,3
347,257,1
555,37,4
970,182,5
947,72,2
867,135,5
315,118,3
932,147,2
928,234,2
159,91,0
418,204,5
603,86,1
503,40,2
209,59,2
587,25,3
965,34,4
119,79,3
747,188,2
464,37,4
265,103,3
699,88,3
150,38,0
925,129,2
932,186,1
261,116,5
692,68,4
238,55,4
264,202,2
904,214,1
723,176,4
451,50,1
945,169,3
655,235,1
682,170,0
981,166,4
224,83,4
703,156,4
623,21,0
467,252,0
803,103,0
548,19,4
977,111,5
717,221,4
745,182,2
695,94,3
536,225,3
535,107,1
937,185,5
330,40,5
541,144,2
401,74,2
631,178,3
392,41,4
106,10,1
269,26,2
546,211,0
247,231,0
883,172,3
307,64,0
85,207,4
785,63,5
936,75,4
216,215,1
669,42,2
339,83,2
999,230,5
51,17,1
775,104,0
276,51,3
844,74,5
381,174,5
705,77,5
231,149,0
367,223,3
802,44,5
933,154,3
32,51,2
646,118,1
637,5,3
520,239,0
413,69,2
737,84,4
864,84,0
8,255,3
569,64,0
14,8,2
128,28,4
288,7,2
477,206,4
372,20,4
583,7,4
523,233,1
176,142,1
700,246,0
998,211,3
526,43,4
927,65,4
149,193,0
947,8,5
355,99,1
127,75,4
149,241,2
161,188,5
409,214,1
398,20,1
53,197,0
399,234,2
355,195,5
34,210,3
756,133,4
215,181,5
220,92,5
36,179,1
972,88,0
5,212,0
886,53,1
949,162,3
383,60,4
322,153,3
459,206,0
388,155,2
837,4,0
681,48,2
863,58,3
658,109,0
822,155,3
59,177,0
947,206,4
994,144,0
585,156,3
846,167,3
274,257,2
301,103,4
981,141,1
389,209,1
680,156,5
479,76,3
506,76,5
782,255,4
354,15,3
741,23,4
892,118,1
372,119,0
547,187,4
595,152,1
595,184,5
746,144,2
648,22,0
355,195,5
322,192,2
54,188,0
755,253,3
682,256,4
232,202,5
391,183,5
528,70,4
487,133,0
224,156,2
898,144,3
567,119,1
50,64,0
340,6,4
728,16,5
520,163,4
676,9,5
